INDEX(),Date,Brand,Channel Funnel,Channel,Funnel,Tactic,Centralized Channel Funnel Tactic,Spend,LCND,LCROAS,pND,pROAS,Visit,clicks,impressions,orders
"14,543",8/14/25,brand outlet,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA," 1,528.47 "," 9,644.65 ", 6.31 ," 34,700.49 ", 22.70 ," 5,330.00 "," 5,383.00 "," 92,863.00 ", 114.00 
"14,544",8/14/25,brand outlet,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA, 554.91 ," 5,810.38 ", 10.47 ," 8,362.88 ", 15.07 ," 2,515.00 "," 2,760.00 "," 29,284.00 ", 72.00 
"14,545",8/14/25,brand outlet,Meta AWE,Social,Awareness,Meta AWE,Meta AWE, 198.98 ,,, 64.31 , 0.32 ,, 124.00 ," 101,993.00 ",
"14,546",8/14/25,brand outlet,Meta CON,Social,Consideration,Meta CON,Social Consideration META," 20,058.71 "," 5,678.75 ", 0.28 ," 159,448.69 ", 7.95 ," 24,570.00 "," 39,362.00 "," 1,576,708.00 ", 61.00 
"14,547",8/14/25,brand outlet,Non Brand,Search,Conversion,Non Brand,Search Conversion Non Brand," 4,815.83 "," 12,608.49 ", 2.62 ," 102,368.33 ", 21.26 ," 4,018.00 "," 3,571.00 "," 95,073.00 ", 109.00 
"14,548",8/14/25,brand outlet,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 12,520.84 "," 45,800.39 ", 3.66 ," 21,068.18 ", 1.68 ," 12,485.00 "," 15,970.00 "," 1,656,899.00 ", 450.00 
"14,549",8/14/25,brand outlet,RSC,Search,Conversion,RSC,Search Conversion RSC," 15,089.01 "," 110,578.70 ", 7.33 ," 239,181.73 ", 15.85 ," 29,676.00 "," 27,749.00 "," 2,004,497.00 "," 1,201.00 "
"14,550",8/15/25,brand us,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content," 5,393.32 "," 22,368.44 ", 4.15 ," 31,664.76 ", 5.87 ," 10,412.00 ", -   , -   , 131.00 
"14,551",8/15/25,brand us,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 741.32 ," 19,655.26 ", 26.51 ," 2,405.80 ", 3.25 ," 1,277.00 ", -   , -   , 109.00 
"14,552",8/15/25,brand us,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 2,202.34 "," 48,481.08 ", 22.01 ," 5,046.88 ", 2.29 ," 1,818.00 ", -   , -   , 264.00 
"14,553",8/15/25,brand us,Brand,Search,Conversion,Brand,Search Conversion Brand," 1,763.24 "," 90,268.24 ", 51.19 ," 5,768.14 ", 3.27 ," 19,694.00 "," 18,949.00 "," 49,665.00 ", 527.00 
"14,554",8/15/25,brand us,CVR ASC Omni,Social,Conversion,CVR ASC Omni,Social Conversion ASC Omni, 443.79 ," 6,235.21 ", 14.05 , 723.28 , 1.63 ," 2,891.00 "," 4,856.00 "," 36,952.00 ", 42.00 
"14,555",8/15/25,brand us,CVR ASC Test,Social,Conversion,CVR ASC Test,Social Conversion ASC Test, -   ,, -   ,, -   ,, -   , -   ,
"14,556",8/15/25,brand us,CVR ASC Value,Social,Conversion,CVR ASC Value,Social Conversion ASC Value, 530.13 ," 1,868.14 ", 3.52 , 216.70 , 0.41 ," 1,274.00 "," 1,914.00 "," 21,933.00 ", 13.00 
"14,557",8/15/25,brand us,CVR ASC Volume,Social,Conversion,CVR ASC Volume,Social Conversion ASC Volume, 455.99 ," 6,652.11 ", 14.59 , 771.64 , 1.69 ," 2,149.00 "," 2,963.00 "," 27,571.00 ", 36.00 
"14,558",8/15/25,brand us,CVR CUS,Social,Conversion,CVR CUS,Social Conversion Custom, -   , 189.77 , -   , 291.81 , -   , 39.00 , -   , -   , 2.00 
"14,559",8/15/25,brand us,Meta AWE,Social,Awareness,Meta AWE,Meta AWE," 7,200.95 ", 59.99 , 0.01 ," 45,429.35 ", 6.31 , 393.00 ," 2,862.00 "," 2,574,337.00 ", 1.00 
"14,560",8/15/25,brand us,Meta CON,Social,Consideration,Meta CON,Social Consideration META," 6,898.28 "," 1,219.20 ", 0.18 ," 124,200.08 ", 18.00 ," 13,664.00 "," 25,643.00 "," 544,174.00 ", 12.00 
"14,561",8/15/25,brand us,Non Brand,Search,Conversion,Non Brand,Search Conversion Non Brand," 1,025.51 ", 272.46 , 0.27 , 299.71 , 0.29 ," 1,363.00 "," 1,038.00 "," 20,046.00 ", 3.00 
"14,562",8/15/25,brand us,Non Brand CON,Search,Consideration,Non Brand,Search Consideration Non Brand, 181.61 ,,,,,, 315.00 ," 1,300.00 ",
"14,563",8/15/25,brand us,Pinterest AWE,Social,Awareness,Pinterest AWE,Pinterest AWE," 6,467.81 ", -   , -   ," 30,516.42 ", 4.72 , 104.00 ," 1,800.00 "," 1,751,625.00 ", -   
"14,564",8/15/25,brand us,Pinterest AWE Credits,Social,Awareness,Pinterest AWE Credits,Pinterest AWE Credits, -   ,, -   ,, -   ,,,,
"14,565",8/15/25,brand us,Pinterest CON CUS,Social,Consideration,Pinterest CON CUS,Social Consideration CUS," 1,826.22 ", 237.24 , 0.13 ," 16,218.84 ", 8.88 ," 1,699.00 "," 2,786.00 "," 444,206.00 ", 3.00 
"14,566",8/15/25,brand us,Pinterest CON DYN,Social,Consideration,Pinterest CON DYN,Social Consideration DYN," 2,858.34 "," 3,109.41 ", 1.09 ," 38,073.09 ", 13.32 ," 8,840.00 "," 11,129.00 "," 857,539.00 ", 15.00 
"14,567",8/15/25,brand us,Pinterest CON Search,Social,Consideration,Pinterest CON Search,Social Consideration Search, 714.27 , 99.00 , 0.14 ," 9,514.08 ", 13.32 , 137.00 , 584.00 ," 86,180.00 ", 1.00 
"14,568",8/15/25,brand us,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 6,520.07 "," 31,344.28 ", 4.81 ," 54,836.82 ", 8.41 ," 9,585.00 "," 10,251.00 "," 852,057.00 ", 199.00 
"14,569",8/15/25,brand us,RSC,Search,Conversion,RSC,Search Conversion RSC," 3,863.60 "," 19,765.71 ", 5.12 ," 19,002.75 ", 4.92 ," 7,746.00 "," 7,716.00 "," 474,120.00 ", 130.00 
"14,570",8/15/25,brand us,TikTok AWE,Social,Awareness,TikTok AWE,TikTok AWE," 2,292.06 ", -   , -   ," 26,417.14 ", 11.53 , 127.00 ," 1,110.00 "," 804,686.00 ", -   
"14,571",8/15/25,brand us,TikTok CON CUS,Social,Consideration,TikTok CON CUS,Social Consideration CUS, 551.19 , -   , -   ," 5,954.34 ", 10.80 , 528.00 ," 3,200.00 "," 51,906.00 ", -   
"14,572",8/15/25,brand us,TikTok CON Search,Social,Consideration,TikTok CON Search,Social Consideration Search, 709.01 , -   , -   ," 7,659.22 ", 10.80 , 65.00 , 874.00 ," 163,095.00 ", -   
"14,573",8/15/25,brand us,Ad Marketplace,Search,Conversion,Ad Marketplace,Ad Marketplace,, -   , -   ,, -   , 3.00 ,,, -   
"14,574",8/15/25,brand us,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA,, -   , -   , -   , -   , 1.00 ,,, -   
"14,575",8/15/25,brand us,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA,, -   , -   , -   , -   , 11.00 ,,, -   
"14,576",8/15/25,brand ca,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content, 5.43 , 188.26 , 34.67 , 87.84 , 16.18 , 337.00 , -   , -   , 3.00 
"14,577",8/15/25,brand ca,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 98.00 ," 2,882.05 ", 29.41 , 619.35 , 6.32 , 219.00 , -   , -   , 20.00 
"14,578",8/15/25,brand ca,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty, 171.51 ," 2,951.97 ", 17.21 , 733.56 , 4.28 , 208.00 , -   , -   , 25.00 
"14,579",8/15/25,brand ca,Brand,Search,Conversion,Brand,Search Conversion Brand, 152.98 ," 17,593.29 ", 115.00 ," 1,155.88 ", 7.56 ," 4,471.00 "," 4,640.00 "," 13,416.00 ", 93.00 
"14,580",8/15/25,brand ca,CVR ASC Value,Social,Conversion,CVR ASC Value,Social Conversion ASC Value, 50.05 , 54.94 , 1.10 , 76.38 , 1.53 , 149.00 , 218.00 ," 3,818.00 ", 1.00 
"14,581",8/15/25,brand ca,CVR ASC Volume,Social,Conversion,CVR ASC Volume,Social Conversion ASC Volume, 87.55 , 637.09 , 7.28 , 885.75 , 10.12 , 610.00 , 823.00 ," 10,693.00 ", 5.00 
"14,582",8/15/25,brand ca,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA, -   , 109.89 , -   , 138.91 , -   , 51.00 , -   , -   , 1.00 
"14,583",8/15/25,brand ca,Meta AWE,Social,Awareness,Meta AWE,Meta AWE," 1,268.05 ", -   , -   ," 23,785.57 ", 18.76 , 79.00 , 814.00 ," 788,112.00 ", -   
"14,584",8/15/25,brand ca,Meta CON,Social,Consideration,Meta CON,Social Consideration META, 298.64 , 269.93 , 0.90 , 582.35 , 1.95 ," 2,241.00 "," 3,882.00 "," 52,905.00 ", 2.00 
"14,585",8/15/25,brand ca,Pinterest AWE,Social,Awareness,Pinterest AWE,Pinterest AWE, 591.30 , -   , -   ," 5,913.00 ", 10.00 , 22.00 , 304.00 ," 291,454.00 ", -   
"14,586",8/15/25,brand ca,Pinterest CON DYN,Social,Consideration,Pinterest CON DYN,Social Consideration DYN, 169.85 , 108.42 , 0.64 ," 1,698.50 ", 10.00 , 634.00 ," 1,381.00 "," 144,455.00 ", 1.00 
"14,587",8/15/25,brand ca,PMAX,Search,Conversion,PMAX,Search Conversion PMAX, 546.68 ," 2,928.62 ", 5.36 ," 2,660.65 ", 4.87 ," 1,060.00 "," 1,247.00 "," 117,271.00 ", 23.00 
"14,588",8/15/25,brand ca,RSC,Search,Conversion,RSC,Search Conversion RSC, 919.53 ," 5,843.82 ", 6.36 ," 5,309.11 ", 5.77 ," 2,578.00 "," 2,950.00 "," 181,659.00 ", 34.00 
"14,589",8/15/25,brand ca,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA,, 91.58 , -   , 94.42 , -   , 43.00 ,,, 1.00 
"14,590",8/15/25,brand outlet,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content," 2,421.89 "," 20,413.65 ", 8.43 ," 6,593.61 ", 2.72 ," 9,047.00 ", -   , -   , 248.00 
"14,591",8/15/25,brand outlet,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 600.73 ," 15,603.39 ", 25.97 ," 2,902.23 ", 4.83 ," 1,343.00 ", -   , -   , 122.00 
"14,592",8/15/25,brand outlet,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 2,963.04 "," 71,495.32 ", 24.13 ," 5,362.15 ", 1.81 ," 2,679.00 ", -   , -   , 661.00 
"14,593",8/15/25,brand outlet,Brand,Search,Conversion,Brand,Search Conversion Brand, 659.17 ," 121,348.18 ", 184.09 ," 7,766.28 ", 11.78 ," 15,750.00 "," 13,800.00 "," 24,793.00 "," 1,178.00 "
"14,594",8/15/25,brand outlet,CVR ASC Omni,Social,Conversion,CVR ASC Omni,Social Conversion ASC Omni," 2,004.00 "," 35,674.71 ", 17.80 ," 79,183.59 ", 39.51 ," 11,158.00 "," 14,506.00 "," 183,915.00 ", 400.00 
"14,595",8/15/25,brand outlet,CVR ASC Value,Social,Conversion,CVR ASC Value,Social Conversion ASC Value," 4,357.32 "," 23,314.23 ", 5.35 ," 51,748.26 ", 11.88 ," 8,636.00 "," 11,114.00 "," 289,264.00 ", 191.00 
"14,596",8/15/25,brand outlet,CVR ASC Volume,Social,Conversion,CVR ASC Volume,Social Conversion ASC Volume," 7,321.03 "," 36,824.45 ", 5.03 ," 81,735.55 ", 11.16 ," 16,489.00 "," 23,517.00 "," 599,498.00 ", 445.00 
"14,597",8/15/25,brand outlet,CVR CUS,Social,Conversion,CVR CUS,Social Conversion Custom, -   , -   , -   , -   , -   , 38.00 , -   , -   , -   
"14,598",8/15/25,brand outlet,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA, -   ," 2,180.13 ", -   ," 7,843.89 ", -   , 503.00 , -   , -   , 28.00 
"14,599",8/15/25,brand outlet,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA, -   ," 1,469.04 ", -   ," 2,114.39 ", -   , 316.00 , -   , -   , 18.00 
"14,600",8/15/25,brand outlet,Meta AWE,Social,Awareness,Meta AWE,Meta AWE, 202.09 ,,, 65.32 , 0.32 ,, 100.00 ," 102,374.00 ",
"14,601",8/15/25,brand outlet,Meta CON,Social,Consideration,Meta CON,Social Consideration META," 20,094.81 "," 6,639.72 ", 0.33 ," 159,735.65 ", 7.95 ," 23,516.00 "," 38,887.00 "," 1,559,097.00 ", 74.00 
"14,602",8/15/25,brand outlet,Non Brand,Search,Conversion,Non Brand,Search Conversion Non Brand," 4,372.66 "," 15,722.46 ", 3.60 ," 127,650.65 ", 29.19 ," 3,488.00 "," 3,206.00 "," 87,027.00 ", 122.00 
"14,603",8/15/25,brand outlet,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 6,739.33 "," 45,943.15 ", 6.82 ," 21,133.85 ", 3.14 ," 9,677.00 "," 8,793.00 "," 1,086,567.00 ", 469.00 
"14,604",8/15/25,brand outlet,RSC,Search,Conversion,RSC,Search Conversion RSC," 16,350.73 "," 109,469.94 ", 6.70 ," 236,783.48 ", 14.48 ," 28,585.00 "," 29,949.00 "," 2,129,972.00 "," 1,239.00 "
"14,605",8/16/25,brand us,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content," 5,238.19 "," 25,847.12 ", 4.93 ," 36,589.18 ", 6.99 ," 9,802.00 ", -   , -   , 126.00 
"14,606",8/16/25,brand us,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon," 1,208.64 "," 30,477.86 ", 25.22 ," 3,730.49 ", 3.09 ," 1,342.00 ", -   , -   , 127.00 
"14,607",8/16/25,brand us,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 2,014.09 "," 43,183.51 ", 21.44 ," 4,495.40 ", 2.23 ," 1,767.00 ", -   , -   , 253.00 
"14,608",8/16/25,brand us,Brand,Search,Conversion,Brand,Search Conversion Brand," 1,917.51 "," 106,238.45 ", 55.40 ," 6,788.64 ", 3.54 ," 21,773.00 "," 21,653.00 "," 55,659.00 ", 568.00 
"14,609",8/16/25,brand us,CVR ASC Omni,Social,Conversion,CVR ASC Omni,Social Conversion ASC Omni, 396.05 ," 4,285.43 ", 10.82 , 497.11 , 1.26 ," 2,797.00 "," 4,519.00 "," 31,149.00 ", 36.00 
"14,610",8/16/25,brand us,CVR ASC Test,Social,Conversion,CVR ASC Test,Social Conversion ASC Test, -   ,, -   ,, -   ,, -   , -   ,
"14,611",8/16/25,brand us,CVR ASC Value,Social,Conversion,CVR ASC Value,Social Conversion ASC Value, 296.65 ," 3,088.28 ", 10.41 , 358.24 , 1.21 , 964.00 ," 1,288.00 "," 13,468.00 ", 11.00 
"14,612",8/16/25,brand us,CVR ASC Volume,Social,Conversion,CVR ASC Volume,Social Conversion ASC Volume, 622.59 ," 6,188.50 ", 9.94 , 717.87 , 1.15 ," 2,906.00 "," 4,430.00 "," 39,452.00 ", 45.00 
"14,613",8/16/25,brand us,Meta AWE,Social,Awareness,Meta AWE,Meta AWE," 7,569.81 ", -   , -   ," 47,756.42 ", 6.31 , 429.00 ," 3,288.00 "," 2,681,106.00 ", -   
"14,614",8/16/25,brand us,Meta CON,Social,Consideration,Meta CON,Social Consideration META," 7,366.31 "," 3,542.86 ", 0.48 ," 132,626.73 ", 18.00 ," 15,938.00 "," 29,443.00 "," 599,898.00 ", 14.00 
"14,615",8/16/25,brand us,Non Brand,Search,Conversion,Non Brand,Search Conversion Non Brand," 1,342.31 "," 2,032.94 ", 1.51 ," 2,236.23 ", 1.67 ," 1,661.00 "," 1,112.00 "," 23,193.00 ", 5.00 
"14,616",8/16/25,brand us,Non Brand CON,Search,Consideration,Non Brand,Search Consideration Non Brand, 304.37 ,,,,,, 540.00 ," 1,762.00 ",
"14,617",8/16/25,brand us,Pinterest AWE,Social,Awareness,Pinterest AWE,Pinterest AWE," 6,492.75 ", -   , -   ," 30,634.09 ", 4.72 , 114.00 ," 1,896.00 "," 1,770,768.00 ", -   
"14,618",8/16/25,brand us,Pinterest AWE Credits,Social,Awareness,Pinterest AWE Credits,Pinterest AWE Credits, -   ,, -   ,, -   ,,,,
"14,619",8/16/25,brand us,Pinterest CON CUS,Social,Consideration,Pinterest CON CUS,Social Consideration CUS," 1,841.97 ", 84.46 , 0.05 ," 16,358.72 ", 8.88 ," 1,776.00 "," 2,896.00 "," 443,384.00 ", 1.00 
"14,620",8/16/25,brand us,Pinterest CON DYN,Social,Consideration,Pinterest CON DYN,Social Consideration DYN," 2,756.70 "," 2,823.60 ", 1.02 ," 36,719.24 ", 13.32 ," 8,559.00 "," 10,408.00 "," 785,948.00 ", 20.00 
"14,621",8/16/25,brand us,Pinterest CON Search,Social,Consideration,Pinterest CON Search,Social Consideration Search, 747.86 , -   , -   ," 9,961.50 ", 13.32 , 181.00 , 653.00 ," 107,236.00 ", -   
"14,622",8/16/25,brand us,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 6,241.38 "," 35,693.37 ", 5.72 ," 62,445.55 ", 10.01 ," 9,371.00 "," 10,833.00 "," 822,229.00 ", 214.00 
"14,623",8/16/25,brand us,RSC,Search,Conversion,RSC,Search Conversion RSC," 3,419.77 "," 15,980.72 ", 4.67 ," 15,363.86 ", 4.49 ," 7,598.00 "," 7,688.00 "," 443,765.00 ", 116.00 
"14,624",8/16/25,brand us,TikTok AWE,Social,Awareness,TikTok AWE,TikTok AWE," 2,202.32 ", -   , -   ," 25,382.84 ", 11.53 , 116.00 ," 1,204.00 "," 822,258.00 ", -   
"14,625",8/16/25,brand us,TikTok CON CUS,Social,Consideration,TikTok CON CUS,Social Consideration CUS, 562.21 , -   , -   ," 6,073.39 ", 10.80 , 433.00 ," 3,510.00 "," 48,917.00 ", -   
"14,626",8/16/25,brand us,TikTok CON Search,Social,Consideration,TikTok CON Search,Social Consideration Search, 707.21 , -   , -   ," 7,639.78 ", 10.80 , 64.00 , 969.00 ," 169,410.00 ", -   
"14,627",8/16/25,brand us,Ad Marketplace,Search,Conversion,Ad Marketplace,Ad Marketplace,, -   , -   ,, -   , 3.00 ,,, -   
"14,628",8/16/25,brand us,CVR CUS,Social,Conversion,CVR CUS,Social Conversion Custom,, 295.05 , -   , 453.70 , -   , 38.00 ,,, 2.00 
"14,629",8/16/25,brand us,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA,, -   , -   , -   , -   , 2.00 ,,, -   
"14,630",8/16/25,brand us,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA,, -   , -   , -   , -   , 15.00 ,,, -   
"14,631",8/16/25,brand ca,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content, 49.71 , 125.99 , 2.53 , 58.79 , 1.18 , 234.00 , -   , -   , 2.00 
"14,632",8/16/25,brand ca,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 145.78 ," 5,167.42 ", 35.45 ," 1,110.48 ", 7.62 , 264.00 , -   , -   , 32.00 
"14,633",8/16/25,brand ca,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty, 306.33 ," 6,114.10 ", 19.96 ," 1,519.35 ", 4.96 , 229.00 , -   , -   , 31.00 
"14,634",8/16/25,brand ca,Brand,Search,Conversion,Brand,Search Conversion Brand, 172.81 ," 18,308.62 ", 105.94 ," 1,202.88 ", 6.96 ," 4,898.00 "," 5,217.00 "," 15,314.00 ", 104.00 
"14,635",8/16/25,brand ca,CVR ASC Value,Social,Conversion,CVR ASC Value,Social Conversion ASC Value, 51.24 , 972.84 , 18.99 ," 1,352.53 ", 26.40 , 237.00 , 358.00 ," 4,015.00 ", 2.00 
"14,636",8/16/25,brand ca,CVR ASC Volume,Social,Conversion,CVR ASC Volume,Social Conversion ASC Volume, 146.10 ," 1,945.78 ", 13.32 ," 2,705.22 ", 18.52 , 943.00 ," 1,375.00 "," 18,717.00 ", 10.00 
"14,637",8/16/25,brand ca,Meta AWE,Social,Awareness,Meta AWE,Meta AWE," 1,313.61 ", -   , -   ," 24,640.17 ", 18.76 , 94.00 , 891.00 ," 800,198.00 ", -   
"14,638",8/16/25,brand ca,Meta CON,Social,Consideration,Meta CON,Social Consideration META, 312.99 , 249.81 , 0.80 , 610.33 , 1.95 ," 2,449.00 "," 4,369.00 "," 55,976.00 ", 3.00 
"14,639",8/16/25,brand ca,Pinterest AWE,Social,Awareness,Pinterest AWE,Pinterest AWE, 591.70 , -   , -   ," 5,917.00 ", 10.00 , 25.00 , 275.00 ," 286,057.00 ", -   
"14,640",8/16/25,brand ca,Pinterest CON DYN,Social,Consideration,Pinterest CON DYN,Social Consideration DYN, 184.77 , 90.10 , 0.49 ," 1,847.70 ", 10.00 , 578.00 ," 1,384.00 "," 133,286.00 ", 1.00 
"14,641",8/16/25,brand ca,PMAX,Search,Conversion,PMAX,Search Conversion PMAX, 437.41 ," 2,736.21 ", 6.26 ," 2,485.85 ", 5.68 ," 1,007.00 "," 1,226.00 "," 106,576.00 ", 19.00 
"14,642",8/16/25,brand ca,RSC,Search,Conversion,RSC,Search Conversion RSC, 952.25 ," 3,518.73 ", 3.70 ," 3,196.76 ", 3.36 ," 2,674.00 "," 3,211.00 "," 184,969.00 ", 31.00 
"14,643",8/16/25,brand ca,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA,, 41.02 , -   , 42.29 , -   , 45.00 ,,, 1.00 
"14,644",8/16/25,brand ca,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA,, 93.04 , -   , 117.61 , -   , 30.00 ,,, 1.00 
"14,645",8/16/25,brand outlet,CVR CUS,Social,Conversion,CVR CUS,Social Conversion Custom,, 46.44 , -   , 57.39 , -   , 47.00 ,,, 1.00 
"14,646",8/16/25,brand outlet,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA,," 2,456.78 ", -   ," 8,839.25 ", -   , 464.00 ,,, 30.00 
"14,647",8/16/25,brand outlet,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA,," 1,543.72 ", -   ," 2,221.88 ", -   , 289.00 ,,, 21.00 
"14,648",8/16/25,brand outlet,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content," 2,470.14 "," 21,192.22 ", 8.58 ," 6,845.09 ", 2.77 ," 9,779.00 ", -   , -   , 231.00 
"14,649",8/16/25,brand outlet,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 701.70 ," 15,116.88 ", 21.54 ," 2,811.74 ", 4.01 ," 1,312.00 ", -   , -   , 135.00 
"14,650",8/16/25,brand outlet,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 3,207.73 "," 79,551.47 ", 24.80 ," 5,966.36 ", 1.86 ," 2,770.00 ", -   , -   , 670.00 
"14,651",8/16/25,brand outlet,Brand,Search,Conversion,Brand,Search Conversion Brand, 637.74 ," 150,863.51 ", 236.56 ," 9,655.26 ", 15.14 ," 17,340.00 "," 15,615.00 "," 27,730.00 "," 1,346.00 "
"14,652",8/16/25,brand outlet,CVR ASC Omni,Social,Conversion,CVR ASC Omni,Social Conversion ASC Omni," 4,637.78 "," 68,862.40 ", 14.85 ," 152,846.98 ", 32.96 ," 23,682.00 "," 37,391.00 "," 417,126.00 ", 785.00 
"14,653",8/16/25,brand outlet,CVR ASC Value,Social,Conversion,CVR ASC Value,Social Conversion ASC Value," 4,813.09 "," 27,665.68 ", 5.75 ," 61,406.74 ", 12.76 ," 10,000.00 "," 12,530.00 "," 309,381.00 ", 239.00 
"14,654",8/16/25,brand outlet,CVR ASC Volume,Social,Conversion,CVR ASC Volume,Social Conversion ASC Volume," 5,700.00 "," 29,279.41 ", 5.14 ," 64,988.58 ", 11.40 ," 13,633.00 "," 16,953.00 "," 443,910.00 ", 361.00 
"14,655",8/16/25,brand outlet,Meta AWE,Social,Awareness,Meta AWE,Meta AWE, 209.12 ,,, 67.59 , 0.32 ,, 117.00 ," 105,154.00 ",
"14,656",8/16/25,brand outlet,Meta CON,Social,Consideration,Meta CON,Social Consideration META," 21,301.58 "," 10,981.53 ", 0.52 ," 169,328.39 ", 7.95 ," 26,953.00 "," 41,869.00 "," 1,654,815.00 ", 111.00 
"14,657",8/16/25,brand outlet,Non Brand,Search,Conversion,Non Brand,Search Conversion Non Brand," 4,705.95 "," 18,605.74 ", 3.95 ," 151,060.00 ", 32.10 ," 3,655.00 "," 3,287.00 "," 85,176.00 ", 148.00 
"14,658",8/16/25,brand outlet,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 5,024.85 "," 39,609.53 ", 7.88 ," 18,220.38 ", 3.63 ," 6,531.00 "," 6,983.00 "," 1,029,912.00 ", 370.00 
"14,659",8/16/25,brand outlet,RSC,Search,Conversion,RSC,Search Conversion RSC," 18,614.06 "," 142,991.00 ", 7.68 ," 309,289.53 ", 16.62 ," 33,648.00 "," 35,713.00 "," 2,433,091.00 "," 1,557.00 "
"14,660",8/17/25,brand us,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content," 6,417.41 "," 32,012.98 ", 4.99 ," 45,317.57 ", 7.06 ," 40,092.00 ", -   , -   , 176.00 
"14,661",8/17/25,brand us,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon," 1,385.96 "," 35,643.75 ", 25.72 ," 4,362.80 ", 3.15 ," 1,518.00 ", -   , -   , 163.00 
"14,662",8/17/25,brand us,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 3,641.51 "," 56,639.98 ", 15.55 ," 5,896.22 ", 1.62 ," 2,228.00 ", -   , -   , 322.00 
"14,663",8/17/25,brand us,Brand,Search,Conversion,Brand,Search Conversion Brand," 1,958.75 "," 122,192.90 ", 62.38 ," 7,808.13 ", 3.99 ," 25,129.00 "," 24,290.00 "," 61,152.00 ", 664.00 
"14,664",8/17/25,brand us,CVR ASC Omni,Social,Conversion,CVR ASC Omni,Social Conversion ASC Omni, 354.86 ," 5,464.53 ", 15.40 , 633.89 , 1.79 ," 2,462.00 "," 3,902.00 "," 29,500.00 ", 37.00 
"14,665",8/17/25,brand us,CVR ASC Test,Social,Conversion,CVR ASC Test,Social Conversion ASC Test, -   ,, -   ,, -   ,, -   , -   ,
"14,666",8/17/25,brand us,CVR ASC Value,Social,Conversion,CVR ASC Value,Social Conversion ASC Value, 381.65 ," 4,650.31 ", 12.18 , 539.44 , 1.41 , 902.00 ," 1,530.00 "," 13,600.00 ", 14.00 
"14,667",8/17/25,brand us,CVR ASC Volume,Social,Conversion,CVR ASC Volume,Social Conversion ASC Volume, 818.10 ," 5,288.37 ", 6.46 , 613.45 , 0.75 ," 3,837.00 "," 6,106.00 "," 51,628.00 ", 36.00 
"14,668",8/17/25,brand us,Meta AWE,Social,Awareness,Meta AWE,Meta AWE," 7,781.63 ", -   , -   ," 49,092.75 ", 6.31 , 459.00 ," 3,755.00 "," 2,823,497.00 ", -   
"14,669",8/17/25,brand us,Meta CON,Social,Consideration,Meta CON,Social Consideration META," 7,271.78 "," 3,171.98 ", 0.44 ," 130,924.76 ", 18.00 ," 15,602.00 "," 28,519.00 "," 593,592.00 ", 18.00 
